number,incident_state
INC0000468,Closed
INC0000469,New
INC0000469,Awaiting User Info
INC0000469,Resolved
INC0000469,Closed
INC0000473,New
INC0000473,Active
INC0000473,Resolved
INC0000473,Closed
INC0000477,New
INC0000477,New
INC0000477,Active
INC0000477,Active
INC0000477,Awaiting User Info
INC0000477,Awaiting User Info
INC0000477,Awaiting User Info
INC0000477,Resolved
INC0000477,Closed
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,New
INC0000480,Active
INC0000480,Active
INC0000480,Resolved
INC0000480,Closed
INC0000486,Active
INC0000486,Active
INC0000486,Active
INC0000486,Active
INC0000486,Resolved
INC0000486,Closed
INC0000491,New
INC0000491,New
INC0000491,Resolved
INC0000491,Closed
INC0000493,New
INC0000493,New
INC0000493,New
INC0000493,New
INC0000493,New
INC0000493,New
INC0000493,New
INC0000493,Active
INC0000493,Active
INC0000493,Awaiting User Info
INC0000493,Awaiting User Info
INC0000493,Resolved
INC0000493,Closed
INC0000494,New
INC0000494,New
INC0000494,New
INC0000494,New
INC0000494,New
INC0000494,Resolved
INC0000494,Closed
INC0000497,New
INC0000497,New
INC0000497,New
INC0000497,Active
INC0000497,Active
INC0000497,Awaiting User Info
INC0000497,Awaiting User Info
INC0000497,Resolved
INC0000497,Closed
INC0000499,New
INC0000499,New
INC0000499,Active
INC0000499,Active
INC0000499,Awaiting User Info
INC0000499,Active
INC0000499,Resolved
INC0000499,Closed
INC0000500,New
INC0000500,New
INC0000500,New
INC0000500,New
INC0000500,Resolved
INC0000500,Closed
INC0000503,New
INC0000503,New
INC0000503,New
INC0000503,New
INC0000503,Resolved
INC0000503,Closed
INC0000504,New
INC0000504,New
INC0000504,New
INC0000504,New
INC0000504,Resolved
INC0000504,Closed
INC0000505,New
INC0000505,New
INC0000505,New
INC0000505,Active
INC0000505,Active
INC0000505,Resolved
INC0000505,Closed
INC0000508,New
INC0000508,New
INC0000508,New
INC0000508,Active
INC0000508,Active
INC0000508,Awaiting User Info
INC0000508,Awaiting User Info
INC0000508,Awaiting User Info
INC0000508,Resolved
INC0000508,Closed
INC0000509,New
INC0000509,New
INC0000509,New
INC0000509,New
INC0000509,Active
INC0000509,Resolved
INC0000509,Closed
INC0000510,New
INC0000510,New
INC0000510,New
INC0000510,Active
INC0000510,Active
INC0000510,Resolved
INC0000510,Closed
INC0000511,New
INC0000511,New
INC0000511,Active
INC0000511,Resolved
INC0000511,Closed
INC0000512,Active
INC0000512,Active
INC0000512,Resolved
INC0000512,Closed
INC0000513,New
INC0000513,New
INC0000513,New
INC0000513,Resolved
INC0000513,Closed
INC0000516,New
INC0000516,Active
INC0000516,Active
INC0000516,Resolved
INC0000516,Closed
INC0000517,New
INC0000517,New
INC0000517,New
INC0000517,New
INC0000517,New
INC0000517,New
INC0000517,New
INC0000517,Active
INC0000517,Active
INC0000517,Resolved
INC0000517,Closed
INC0000519,New
INC0000519,New
INC0000519,Active
INC0000519,Active
INC0000519,Resolved
INC0000519,Closed
INC0000520,New
INC0000520,New
INC0000520,New
INC0000520,New
INC0000520,Resolved
INC0000520,Closed
INC0000521,Active
INC0000521,Active
INC0000521,Resolved
INC0000521,Closed
INC0000524,Active
INC0000524,Active
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Awaiting User Info
INC0000524,Resolved
INC0000524,Closed
INC0000525,New
INC0000525,New
INC0000525,New
INC0000525,New
INC0000525,New
INC0000525,New
INC0000525,Active
INC0000525,Active
INC0000525,Resolved
INC0000525,Closed
INC0000526,Active
INC0000526,Resolved
INC0000526,Closed
INC0000527,New
INC0000527,New
INC0000527,Awaiting User Info
INC0000527,Resolved
INC0000527,Closed
INC0000528,New
INC0000528,New
INC0000528,Active
INC0000528,Active
INC0000528,Resolved
INC0000528,Closed
INC0000530,New
INC0000530,Resolved
INC0000530,Closed
INC0000532,New
INC0000532,New
INC0000532,New
INC0000532,Awaiting Problem
INC0000532,Resolved
INC0000532,Closed
INC0000534,New
INC0000534,New
INC0000534,New
INC0000534,New
INC0000534,Active
INC0000534,Active
INC0000534,Resolved
INC0000534,Closed
INC0000535,New
INC0000535,New
INC0000535,Resolved
INC0000535,Closed
INC0000536,New
INC0000536,New
INC0000536,New
INC0000536,New
INC0000536,Active
INC0000536,Active
INC0000536,Active
INC0000536,Awaiting User Info
INC0000536,Resolved
INC0000536,Closed
INC0000537,New
INC0000537,Resolved
INC0000537,Closed
INC0000538,New
INC0000538,Active
INC0000538,Resolved
INC0000538,Closed
INC0000539,New
INC0000539,New
INC0000539,New
INC0000539,Awaiting Problem
INC0000539,Awaiting Problem
INC0000539,Resolved
INC0000539,Closed
INC0000540,Active
INC0000540,Resolved
INC0000540,Closed
INC0000541,New
INC0000541,New
INC0000541,New
INC0000541,New
INC0000541,Active
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting Problem
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Awaiting User Info
INC0000541,Resolved
INC0000541,Closed
INC0000543,New
INC0000543,Active
INC0000543,Active
INC0000543,Active
INC0000543,Active
INC0000543,Awaiting User Info
INC0000543,Awaiting User Info
INC0000543,Resolved
INC0000543,Closed
INC0000544,New
INC0000544,Awaiting User Info
INC0000544,Active
INC0000544,Resolved
INC0000544,Closed
INC0000545,New
INC0000545,Resolved
INC0000545,Closed
INC0000547,New
INC0000547,New
INC0000547,New
INC0000547,Active
INC0000547,Active
INC0000547,Active
INC0000547,Resolved
INC0000547,Closed
INC0000548,Active
INC0000548,Active
INC0000548,Active
INC0000548,Active
INC0000548,Resolved
INC0000548,Closed
INC0000549,New
INC0000549,Active
INC0000549,Awaiting User Info
INC0000549,Active
INC0000549,Resolved
INC0000549,Closed
INC0000550,New
INC0000550,New
INC0000550,New
INC0000550,New
INC0000550,New
INC0000550,Awaiting User Info
INC0000550,Awaiting User Info
INC0000550,Awaiting User Info
INC0000550,Awaiting User Info
INC0000550,Awaiting User Info
INC0000550,Resolved
INC0000550,Closed
INC0000552,New
INC0000552,New
INC0000552,New
INC0000552,New
INC0000552,Active
INC0000552,Active
INC0000552,Active
INC0000552,Active
INC0000552,Active
INC0000552,Resolved
INC0000552,Closed
INC0000553,Active
INC0000553,Active
INC0000553,Active
INC0000553,Active
INC0000553,Active
INC0000553,Resolved
INC0000553,Closed
INC0000554,New
INC0000554,New
INC0000554,Active
INC0000554,Resolved
INC0000554,Closed
INC0000557,New
INC0000557,New
INC0000557,Resolved
INC0000557,Closed
INC0000558,New
INC0000558,New
INC0000558,Active
INC0000558,Active
INC0000558,Resolved
INC0000558,Active
INC0000558,Active
INC0000558,Active
INC0000558,Active
INC0000558,Active
INC0000558,Active
INC0000558,Active
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Awaiting User Info
INC0000558,Resolved
INC0000558,Closed
INC0000559,New
INC0000559,New
INC0000559,New
INC0000559,New
INC0000559,New
INC0000559,Awaiting User Info
INC0000559,Awaiting User Info
INC0000559,Active
INC0000559,Active
INC0000559,Resolved
INC0000559,Closed
INC0000561,New
INC0000561,New
INC0000561,New
INC0000561,New
INC0000561,New
INC0000561,Active
INC0000561,Resolved
INC0000561,Closed
INC0000564,Active
INC0000564,Active
INC0000564,Active
INC0000564,Resolved
INC0000564,Closed
INC0000565,New
INC0000565,New
INC0000565,New
INC0000565,New
INC0000565,New
INC0000565,Resolved
INC0000565,Closed
INC0000566,Active
INC0000566,Awaiting User Info
INC0000566,Awaiting User Info
INC0000566,Resolved
INC0000566,Closed
INC0000568,New
INC0000568,Active
INC0000568,Active
INC0000568,Active
INC0000568,Resolved
INC0000568,Closed
INC0000569,New
INC0000569,New
INC0000569,Active
INC0000569,Active
INC0000569,Active
INC0000569,Awaiting User Info
INC0000569,Resolved
INC0000569,Closed
INC0000570,New
INC0000570,New
INC0000570,New
INC0000570,Active
INC0000570,Active
INC0000570,Active
INC0000570,Resolved
INC0000570,Closed
INC0000571,New
INC0000571,Active
INC0000571,Active
INC0000571,Active
INC0000571,Resolved
INC0000571,Closed
INC0000572,New
INC0000572,New
INC0000572,New
INC0000572,Active
INC0000572,Active
INC0000572,Active
INC0000572,Active
INC0000572,Active
INC0000572,Active
INC0000572,Awaiting User Info
INC0000572,Resolved
INC0000572,Closed
INC0000574,New
INC0000574,Active
INC0000574,Active
INC0000574,Awaiting User Info
INC0000574,Active
INC0000574,Resolved
INC0000574,Closed
INC0000576,New
INC0000576,Active
INC0000576,Active
INC0000576,Active
INC0000576,Resolved
INC0000576,Closed
INC0000577,New
INC0000577,New
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Active
INC0000577,Resolved
INC0000577,Closed
INC0000579,New
INC0000579,New
INC0000579,New
INC0000579,New
INC0000579,New
INC0000579,Resolved
INC0000579,Closed
INC0000582,New
INC0000582,Resolved
INC0000582,Closed
INC0000583,New
INC0000583,New
INC0000583,Resolved
INC0000583,Closed
INC0000587,Resolved
INC0000587,Closed
INC0000588,New
INC0000588,New
INC0000588,Resolved
INC0000588,Closed
INC0000590,New
INC0000590,New
INC0000590,New
INC0000590,Active
INC0000590,Awaiting User Info
INC0000590,Awaiting User Info
INC0000590,Awaiting User Info
INC0000590,Awaiting User Info
INC0000590,Resolved
INC0000590,Closed
INC0000591,New
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Active
INC0000591,Awaiting User Info
INC0000591,Awaiting User Info
INC0000591,Awaiting User Info
INC0000591,Resolved
INC0000591,Closed
INC0000592,New
INC0000592,New
INC0000592,New
INC0000592,New
INC0000592,Active
INC0000592,Active
INC0000592,Active
INC0000592,Active
INC0000592,Awaiting User Info
INC0000592,Awaiting User Info
INC0000592,Resolved
INC0000592,Closed
INC0000594,Active
INC0000594,Active
INC0000594,Active
INC0000594,Awaiting User Info
INC0000594,Resolved
INC0000594,Closed
INC0000595,New
INC0000595,New
INC0000595,New
INC0000595,New
INC0000595,New
INC0000595,Awaiting User Info
INC0000595,Resolved
INC0000595,Resolved
INC0000595,Closed
INC0000596,New
INC0000596,Active
INC0000596,Active
INC0000596,Active
INC0000596,Active
INC0000596,Resolved
INC0000596,Closed
INC0000597,New
INC0000597,New
INC0000597,New
INC0000597,New
INC0000597,Active
INC0000597,Active
INC0000597,Active
INC0000597,Active
INC0000597,Resolved
INC0000597,Closed
INC0000598,New
INC0000598,New
INC0000598,Awaiting User Info
INC0000598,Awaiting User Info
INC0000598,Resolved
INC0000598,Closed
INC0000599,New
INC0000599,New
INC0000599,Active
INC0000599,Active
INC0000599,Active
INC0000599,Awaiting Problem
INC0000599,Awaiting Problem
INC0000599,Awaiting Problem
INC0000599,Awaiting Problem
INC0000599,Resolved
INC0000599,Closed
INC0000600,New
INC0000600,New
INC0000600,Active
INC0000600,Resolved
INC0000600,Closed
INC0000602,New
INC0000602,New
INC0000602,New
INC0000602,Active
INC0000602,Active
INC0000602,Active
INC0000602,Awaiting User Info
INC0000602,Awaiting User Info
INC0000602,Resolved
INC0000602,Closed
INC0000603,New
INC0000603,New
INC0000603,New
INC0000603,New
INC0000603,New
INC0000603,New
INC0000603,Resolved
INC0000603,Closed
INC0000604,Resolved
INC0000604,Closed
INC0000605,New
INC0000605,New
INC0000605,Active
INC0000605,Active
INC0000605,Active
INC0000605,Active
INC0000605,Awaiting User Info
INC0000605,Awaiting User Info
INC0000605,Resolved
INC0000605,Resolved
INC0000605,Closed
INC0000606,New
INC0000606,Awaiting User Info
INC0000606,Awaiting User Info
INC0000606,Awaiting User Info
INC0000606,Awaiting User Info
INC0000606,Awaiting User Info
INC0000606,Awaiting User Info
INC0000606,Awaiting User Info
INC0000606,Resolved
INC0000606,Closed
INC0000607,New
INC0000607,New
INC0000607,Active
INC0000607,Active
INC0000607,Active
INC0000607,Awaiting User Info
INC0000607,Awaiting User Info
INC0000607,Awaiting User Info
INC0000607,Awaiting User Info
INC0000607,Awaiting User Info
INC0000607,Resolved
INC0000607,Closed
INC0000609,Active
INC0000609,Active
INC0000609,Active
INC0000609,Active
INC0000609,Active
INC0000609,Active
INC0000609,Active
INC0000609,Resolved
INC0000609,Resolved
INC0000609,Closed
INC0000610,New
INC0000610,New
INC0000610,New
INC0000610,New
INC0000610,Resolved
INC0000610,Closed
INC0000611,New
INC0000611,New
INC0000611,New
INC0000611,Active
INC0000611,Active
INC0000611,Resolved
INC0000611,Closed
INC0000612,New
INC0000612,New
INC0000612,Active
INC0000612,Active
INC0000612,Resolved
INC0000612,Closed
INC0000613,New
INC0000613,New
INC0000613,New
INC0000613,New
INC0000613,Resolved
INC0000613,Closed
INC0000614,New
INC0000614,New
INC0000614,New
INC0000614,Active
INC0000614,Active
INC0000614,Active
INC0000614,Active
INC0000614,Resolved
INC0000614,Closed
INC0000615,New
INC0000615,New
INC0000615,Resolved
INC0000615,Closed
INC0000617,New
INC0000617,New
INC0000617,New
INC0000617,New
INC0000617,New
INC0000617,New
INC0000617,Resolved
INC0000617,Closed
INC0000618,New
INC0000618,Resolved
INC0000618,Closed
INC0000619,New
INC0000619,New
INC0000619,New
INC0000619,Active
INC0000619,Active
INC0000619,Active
INC0000619,Resolved
INC0000619,Closed
INC0000620,New
INC0000620,New
INC0000620,New
INC0000620,Resolved
INC0000620,Closed
INC0000621,New
INC0000621,New
INC0000621,Active
INC0000621,Active
INC0000621,Resolved
INC0000621,Closed
INC0000622,New
INC0000622,New
INC0000622,New
INC0000622,Active
INC0000622,Active
INC0000622,Resolved
INC0000622,Closed
INC0000623,New
INC0000623,New
INC0000623,New
INC0000623,New
INC0000623,Resolved
INC0000623,Closed
INC0000624,Active
INC0000624,Active
INC0000624,Resolved
INC0000624,Closed
INC0000625,New
INC0000625,New
INC0000625,New
INC0000625,Awaiting User Info
INC0000625,Awaiting User Info
INC0000625,Awaiting User Info
INC0000625,Awaiting User Info
INC0000625,Resolved
INC0000625,Resolved
INC0000625,Closed
INC0000627,New
INC0000627,New
INC0000627,New
INC0000627,Resolved
INC0000627,Closed
INC0000628,New
INC0000628,Active
INC0000628,Active
INC0000628,Resolved
INC0000628,Closed
INC0000630,New
INC0000630,New
INC0000630,Active
INC0000630,Resolved
INC0000630,Closed
INC0000631,New
INC0000631,New
INC0000631,Resolved
INC0000631,Closed
INC0000632,New
INC0000632,New
INC0000632,Active
INC0000632,Active
INC0000632,Awaiting User Info
INC0000632,Active
INC0000632,Active
INC0000632,Awaiting User Info
INC0000632,Active
INC0000632,Active
INC0000632,Resolved
INC0000632,Closed
INC0000633,New
INC0000633,New
INC0000633,Active
INC0000633,Active
INC0000633,Resolved
INC0000633,Closed
INC0000634,New
INC0000634,New
INC0000634,Resolved
INC0000634,Closed
INC0000637,New
INC0000637,New
INC0000637,New
INC0000637,Resolved
INC0000637,Closed
INC0000638,New
INC0000638,New
INC0000638,Resolved
INC0000638,Closed
INC0000644,New
INC0000644,New
INC0000644,Awaiting User Info
INC0000644,Awaiting User Info
INC0000644,Awaiting User Info
INC0000644,Awaiting User Info
INC0000644,Awaiting User Info
INC0000644,Resolved
INC0000644,Closed
INC0000645,New
INC0000645,Resolved
INC0000645,Closed
INC0000648,New
INC0000648,New
INC0000648,Resolved
INC0000648,Closed
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,New
INC0000649,Resolved
INC0000649,Closed
INC0000649,Closed
INC0000649,Closed
INC0000650,New
INC0000650,Resolved
INC0000650,Closed
INC0000651,New
INC0000651,New
INC0000651,New
INC0000651,Awaiting User Info
INC0000651,Awaiting User Info
INC0000651,Awaiting User Info
INC0000651,Resolved
INC0000651,Closed
INC0000653,New
INC0000653,Resolved
INC0000653,Closed
INC0000654,New
INC0000654,New
INC0000654,Awaiting User Info
